,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,room_changed
113583,City Hotel,0,15,2017,June,23,7,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,484,0,Transient-Party,130.0,0,0,0
113584,City Hotel,0,15,2017,June,23,7,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,484,0,Transient-Party,130.0,0,0,0
113585,City Hotel,0,15,2017,June,23,7,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,484,0,Transient-Party,130.0,0,0,0
113586,City Hotel,0,35,2017,June,23,4,2,3,1,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,130.0,0,1,0
113587,City Hotel,0,53,2017,June,23,5,1,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,170.0,0,1,0
113588,City Hotel,0,15,2017,June,23,7,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,484,0,Transient-Party,130.0,0,0,0
113589,City Hotel,0,22,2017,June,23,7,0,2,3,0.0,0,BB,JPN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,0,Transient,144.4,0,1,0
113590,City Hotel,0,17,2017,June,23,5,1,3,2,0.0,0,SC,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,Transient,95.0,0,1,0
113591,City Hotel,0,20,2017,June,23,8,0,1,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,10,0,Transient,95.0,0,0,0
113592,City Hotel,0,64,2017,June,23,5,1,3,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,140.0,0,0,0
113593,City Hotel,0,7,2017,June,23,8,0,1,2,0.0,0,BB,GBR,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,0,Transient,100.0,0,3,0
113594,City Hotel,0,83,2017,June,23,8,0,1,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,Transient,126.0,0,0,1
113595,City Hotel,0,6,2017,June,23,8,0,1,2,2.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,0,Transient,245.0,0,0,0
113596,City Hotel,0,13,2017,June,23,8,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,Transient,112.0,0,1,0
113597,City Hotel,0,33,2017,June,23,7,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,0,Transient,95.0,0,2,0
113598,City Hotel,0,79,2017,June,23,5,1,3,2,0.0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,126.0,0,1,0
113599,City Hotel,0,35,2017,June,23,7,0,2,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,159.0,0,1,0
113600,City Hotel,0,19,2017,June,23,5,1,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,145.0,0,1,0
113601,City Hotel,0,22,2017,June,23,8,0,1,1,0.0,0,BB,CRI,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,150.0,0,1,0
113602,City Hotel,0,19,2017,June,23,7,0,2,2,0.0,0,SC,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,120.0,0,1,0
113603,City Hotel,0,5,2017,June,23,5,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,9,0,Transient,153.0,0,1,0
113604,City Hotel,0,141,2017,June,23,6,0,3,1,2.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,0,Transient,162.0,0,3,0
113605,City Hotel,0,27,2017,June,23,5,1,3,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,140.0,0,1,0
113606,City Hotel,0,15,2017,June,23,7,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,484,0,Transient-Party,130.0,0,0,0
113607,City Hotel,0,74,2017,June,23,9,0,2,1,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,9,0,Transient-Party,0.0,0,0,0
113608,City Hotel,0,60,2017,June,23,7,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,170.0,0,0,0
113609,City Hotel,0,33,2017,June,23,6,0,4,2,0.0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,125.0,0,2,0
113610,City Hotel,0,33,2017,June,23,6,0,4,2,0.0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,125.0,0,2,0
113611,City Hotel,0,35,2017,June,23,7,0,3,3,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,247.0,0,1,0
113612,City Hotel,0,42,2017,June,23,8,0,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,0,Transient,128.7,0,0,0
113613,City Hotel,0,249,2017,June,23,8,0,2,3,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,200.7,0,1,0
113614,City Hotel,0,39,2017,June,23,7,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,140.0,0,1,0
113615,City Hotel,0,30,2017,June,23,5,1,4,3,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,194.0,0,1,0
113616,City Hotel,0,110,2017,June,23,4,2,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,0,Transient,153.0,0,1,0
113617,City Hotel,0,146,2017,June,23,5,1,4,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,157.5,0,2,0
113618,City Hotel,0,146,2017,June,23,5,1,4,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,157.5,0,2,0
113619,City Hotel,0,112,2017,June,23,5,1,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,153.0,0,1,0
113620,City Hotel,0,99,2017,June,23,9,0,1,2,0.0,0,HB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,0,Transient,149.76,0,0,0
113621,City Hotel,0,99,2017,June,23,9,0,1,1,0.0,0,HB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,0,Transient,146.16,0,0,0
113622,City Hotel,0,4,2017,June,23,9,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,Transient,124.5,0,0,0
113623,City Hotel,0,74,2017,June,23,8,0,2,2,0.0,0,HB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,208.0,0,0,0
113624,City Hotel,0,74,2017,June,23,8,0,2,2,0.0,0,HB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,208.0,0,0,0
113625,City Hotel,0,69,2017,June,23,8,0,2,3,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,0,Transient,188.5,0,0,0
113626,City Hotel,0,69,2017,June,23,8,0,2,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,Transient,126.0,0,0,0
113627,City Hotel,0,210,2017,June,23,9,0,1,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,14,0,Transient,135.0,0,0,0
113628,City Hotel,0,118,2017,June,23,8,0,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,1,No Deposit,14,0,Transient,126.0,0,1,0
113629,City Hotel,0,118,2017,June,23,8,0,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,1,No Deposit,14,0,Transient,126.0,0,1,0
113630,City Hotel,0,30,2017,June,23,6,0,4,2,0.0,0,BB,NZL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,150.0,0,1,0
113631,City Hotel,0,28,2017,June,23,5,1,4,2,0.0,0,HB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,Transient,175.0,0,1,0
113632,City Hotel,0,74,2017,June,23,6,0,4,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,129.5,0,1,0
113633,City Hotel,0,239,2017,June,23,7,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,229,0,Transient,90.0,0,0,0
113634,City Hotel,0,34,2017,June,23,8,0,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,464,0,Transient,120.0,0,0,0
113635,City Hotel,0,93,2017,June,23,5,1,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,0,Transient,153.0,0,1,0
113636,City Hotel,0,35,2017,June,23,5,1,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,159.2,0,1,0
113637,City Hotel,0,121,2017,June,23,7,0,3,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,Transient,126.0,0,1,0
113638,City Hotel,0,29,2017,June,23,6,0,4,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,160.0,0,2,0
113639,City Hotel,0,48,2017,June,23,6,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,150.0,0,1,0
113640,City Hotel,0,41,2017,June,23,7,0,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,0,Transient,128.7,0,1,0
113641,City Hotel,0,25,2017,June,23,5,1,4,2,0.0,0,SC,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,0,Transient,89.0,0,0,0
113642,City Hotel,0,41,2017,June,23,8,0,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,0,Transient,140.0,0,1,0
113643,City Hotel,0,36,2017,June,23,7,0,3,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,120.0,0,2,0
113644,City Hotel,0,75,2017,June,23,7,0,3,2,0.0,0,BB,DEU,Corporate,Corporate,0,0,0,D,D,0,No Deposit,0,0,Transient,148.5,0,0,0
113645,City Hotel,0,34,2017,June,23,6,0,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,149.5,0,1,0
113646,City Hotel,0,81,2017,June,23,7,0,3,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,Transient,144.0,1,0,0
113647,City Hotel,0,48,2017,June,23,9,0,1,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,Transient,160.0,0,1,1
113648,City Hotel,0,24,2017,June,23,6,0,4,2,0.0,0,SC,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,0,Transient,89.0,0,0,0
113649,City Hotel,0,30,2017,June,23,5,1,4,2,0.0,1,SC,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,0,Transient,128.0,0,2,0
113650,City Hotel,0,192,2017,June,23,6,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,144.0,0,1,0
113651,City Hotel,0,21,2017,June,23,10,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,0,0,Transient,65.0,1,1,0
113652,City Hotel,0,34,2017,June,25,23,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,1,A,D,1,No Deposit,0,0,Transient,65.0,1,2,1
113653,City Hotel,0,146,2017,June,23,5,1,4,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,157.5,0,2,0
113654,City Hotel,0,63,2017,June,23,5,1,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,170.0,0,1,0
113655,City Hotel,0,48,2017,June,23,6,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,0,Transient,160.0,0,1,0
113656,City Hotel,0,48,2017,June,23,6,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,0,Transient,180.0,0,1,0
113657,City Hotel,0,39,2017,June,23,10,0,1,2,0.0,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,0,Transient,89.0,0,0,0
113658,City Hotel,0,91,2017,June,23,5,1,5,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient-Party,130.67,0,0,0
113659,City Hotel,0,91,2017,June,23,5,1,5,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient-Party,130.67,0,0,0
113660,City Hotel,0,34,2017,June,23,8,0,3,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,42,0,Transient,117.33,0,0,0
113661,City Hotel,0,36,2017,June,23,5,1,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83,0,Transient,117.53,0,0,0
113662,City Hotel,0,4,2017,June,23,10,0,1,1,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,152,0,Transient,106.28,0,0,0
113663,City Hotel,0,30,2017,June,23,8,0,3,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,Transient,181.67,0,3,0
113664,City Hotel,0,82,2017,June,23,4,2,5,3,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,189.0,0,0,0
113665,City Hotel,0,27,2017,June,23,7,0,4,2,0.0,0,BB,ITA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,0,Transient,153.0,0,0,0
113666,City Hotel,0,131,2017,June,23,8,0,3,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,144.0,0,1,0
113667,City Hotel,0,131,2017,June,23,8,0,3,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,144.0,0,1,0
113668,City Hotel,0,147,2017,June,23,8,0,3,2,2.0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,Transient,216.0,0,0,0
113669,City Hotel,0,36,2017,June,23,8,0,3,1,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,136.67,0,1,0
113670,City Hotel,0,71,2017,June,23,8,0,3,3,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,0,Transient,159.6,0,0,0
113671,City Hotel,0,175,2017,June,23,9,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,0,Transient-Party,0.0,0,0,0
113672,City Hotel,0,87,2017,June,23,9,0,2,2,0.0,0,BB,DNK,Direct,Direct,0,0,0,A,D,0,No Deposit,14,0,Transient,126.0,0,1,1
113673,City Hotel,0,16,2017,June,23,8,0,3,2,0.0,0,BB,ITA,Direct,Direct,0,0,0,A,A,1,No Deposit,14,0,Transient,156.67,0,1,0
113674,City Hotel,0,7,2017,June,23,8,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,10,0,Transient,100.0,0,0,0
113675,City Hotel,0,175,2017,June,23,9,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,0,Transient-Party,130.0,0,0,0
113676,City Hotel,0,175,2017,June,23,9,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,0,Transient-Party,130.0,0,0,0
113677,City Hotel,0,175,2017,June,23,9,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,0,Transient-Party,65.0,0,0,0
113678,City Hotel,0,175,2017,June,23,9,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,0,Transient-Party,130.0,0,0,0
113679,City Hotel,0,49,2017,June,23,6,0,5,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,0,Transient,173.5,0,2,0
113680,City Hotel,0,156,2017,June,23,8,0,3,3,0.0,0,BB,ITA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,0,Transient,178.5,0,1,0
113681,City Hotel,0,29,2017,June,23,8,0,3,1,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,156.67,0,1,0
113682,City Hotel,0,234,2017,June,23,8,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,0,Transient,89.1,0,0,0
113683,City Hotel,0,156,2017,June,23,8,0,3,2,0.0,0,BB,ITA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,Transient,126.0,0,1,0
113684,City Hotel,0,212,2017,June,23,8,0,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,117.0,0,1,0
113685,City Hotel,0,156,2017,June,23,8,0,3,3,0.0,0,BB,ITA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,0,Transient,178.5,0,1,0
113686,City Hotel,0,148,2017,June,23,8,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,154.8,0,1,0
113687,City Hotel,0,148,2017,June,23,8,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,0,Transient,142.67,0,2,0
113688,City Hotel,0,175,2017,June,23,9,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,0,Transient-Party,130.0,0,0,0
113689,City Hotel,0,120,2017,June,23,8,0,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,Transient,126.0,0,0,0
113690,City Hotel,0,212,2017,June,23,9,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,99.0,0,1,0
113691,City Hotel,0,73,2017,June,23,8,0,3,1,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient-Party,170.0,0,0,0
113692,City Hotel,0,1,2017,June,23,9,0,2,2,0.0,0,SC,BRA,Direct,Direct,0,0,0,A,C,0,No Deposit,0,0,Transient,169.0,0,0,1
113693,City Hotel,0,26,2017,June,23,10,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,Transient,153.0,0,1,0
113694,City Hotel,0,26,2017,June,23,10,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,Transient,144.0,0,1,0
113695,City Hotel,0,73,2017,June,23,8,0,3,1,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient-Party,170.0,0,0,0
113696,City Hotel,0,73,2017,June,23,8,0,3,1,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient-Party,170.0,0,0,0
113697,City Hotel,0,73,2017,June,23,8,0,3,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient-Party,140.0,0,0,0
113698,City Hotel,0,212,2017,June,23,9,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,99.0,0,1,0
113699,City Hotel,0,39,2017,June,23,8,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9,0,Transient,150.0,0,1,1
113700,City Hotel,0,175,2017,June,23,9,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,0,Transient-Party,130.0,0,0,0
113701,City Hotel,0,40,2017,June,23,9,0,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,0,Transient,160.0,0,1,1
113702,City Hotel,0,175,2017,June,23,9,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,0,Transient-Party,130.0,0,0,0
113703,City Hotel,0,32,2017,June,23,5,1,5,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9,0,Transient,236.67,0,1,0
113704,City Hotel,0,33,2017,June,23,5,1,5,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,Transient,141.67,0,1,0
113705,City Hotel,0,175,2017,June,23,9,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,0,Transient-Party,130.0,0,0,0
113706,City Hotel,0,39,2017,June,23,9,0,2,2,0.0,0,SC,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,0,Transient,89.0,0,2,0
113707,City Hotel,0,175,2017,June,23,9,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,0,Transient-Party,130.0,0,0,0
113708,City Hotel,0,175,2017,June,23,9,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,0,Transient-Party,130.0,0,0,0
113709,City Hotel,0,101,2017,June,23,7,0,4,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,0,Transient,148.5,0,0,0
113710,City Hotel,0,28,2017,June,23,8,0,3,2,2.0,0,BB,CHE,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9,0,Transient,256.67,0,0,0
113711,City Hotel,0,4,2017,June,23,10,0,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient,190.0,0,1,0
113712,City Hotel,0,5,2017,June,24,11,2,0,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,10,0,Group,12.0,0,1,1
113713,City Hotel,0,39,2017,June,23,9,0,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,0,Transient,220.0,0,1,0
113714,City Hotel,0,212,2017,June,23,9,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,99.0,0,1,0
113715,City Hotel,0,175,2017,June,23,9,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,0,Transient-Party,130.0,0,0,0
113716,City Hotel,0,257,2017,June,23,8,0,3,1,1.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,Transient,72.42,0,1,0
113717,City Hotel,0,39,2017,June,23,9,0,2,2,0.0,0,SC,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,0,Transient,89.0,0,0,0
113718,City Hotel,0,250,2017,June,23,8,0,3,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient-Party,149.4,0,2,0
113719,City Hotel,0,0,2017,June,23,10,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,144.0,0,2,0
113720,City Hotel,0,80,2017,June,23,10,0,1,2,1.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,162.0,0,0,0
113721,City Hotel,0,250,2017,June,23,8,0,3,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,Transient-Party,149.4,0,2,0
113722,City Hotel,0,40,2017,June,23,8,0,3,2,1.0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,0,Transient,160.0,0,2,0
113723,City Hotel,0,45,2017,June,23,7,0,4,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,160.0,0,1,0
113724,City Hotel,0,175,2017,June,23,9,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,0,Transient-Party,130.0,0,0,0
113725,City Hotel,0,212,2017,June,23,9,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,99.0,0,1,0
113726,City Hotel,0,96,2017,June,23,8,0,3,3,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,9,0,Transient,216.0,0,2,0
113727,City Hotel,0,43,2017,June,23,9,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,Transient,140.0,0,1,1
113728,City Hotel,0,175,2017,June,23,9,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,0,Transient-Party,130.0,0,0,0
113729,City Hotel,0,241,2017,June,23,9,0,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,132,0,Transient,89.1,0,1,0
113730,City Hotel,0,130,2017,June,23,9,0,2,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,0,Transient,89.1,0,0,0
113731,City Hotel,0,212,2017,June,23,9,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,99.0,0,1,0
113732,City Hotel,0,241,2017,June,23,9,0,2,3,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,132,0,Transient,116.1,0,1,0
113733,City Hotel,0,214,2017,June,23,9,0,2,1,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,1,No Deposit,0,0,Transient-Party,96.25,0,0,0
113734,City Hotel,0,212,2017,June,23,9,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,99.0,0,1,0
113735,City Hotel,0,2,2017,June,23,10,0,1,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,14,0,Transient,234.0,0,2,0
113736,City Hotel,0,41,2017,June,23,8,0,3,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,0,Transient,126.67,0,0,0
113737,City Hotel,0,241,2017,June,23,9,0,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,132,0,Transient,89.1,0,1,0
